Order Date,Category,Sales
26/11/2014,Office Supplies,81.98
19/3/2017,Office Supplies,14.624
19/3/2017,Furniture,697.16
19/3/2017,Furniture,30.93
19/3/2017,Office Supplies,27.496
18/10/2014,Furniture,605.34
22/8/2017,Furniture,210.00799999999998
19/11/2016,Office Supplies,54.96
20/9/2014,Furniture,164.22
20/9/2014,Furniture,362.94
20/9/2014,Technology,59.98
11/9/2016,Office Supplies,332.94
11/9/2016,Office Supplies,39.872
23/9/2016,Office Supplies,13.68
4/8/2017,Office Supplies,3.318
25/7/2016,Office Supplies,10.44
2/8/2016,Furniture,136.464
2/8/2016,Technology,333.57599999999996
2/8/2016,Office Supplies,12.544
21/5/2015,Office Supplies,20.768
3/11/2017,Technology,43.5
16/4/2015,Office Supplies,12.575999999999999
12/12/2016,Technology,249.95
12/12/2016,Office Supplies,49.12
30/10/2015,Office Supplies,182.91
7/3/2014,Office Supplies,107.648
5/3/2015,Furniture,99.37200000000001
5/3/2015,Furniture,33.568000000000005
8/8/2016,Office Supplies,10.56
3/1/2017,Office Supplies,38.88
9/10/2017,Office Supplies,35.2
20/10/2017,Office Supplies,45.528
7/9/2014,Technology,196.77599999999998
7/9/2014,Office Supplies,2.92
7/9/2014,Furniture,200.795
7/9/2014,Technology,46.688
7/9/2014,Office Supplies,21.864
30/9/2017,Office Supplies,11.76
30/9/2017,Office Supplies,167.94
30/9/2017,Office Supplies,3.89
16/11/2017,Technology,52.44
11/9/2017,Furniture,32.36
11/9/2017,Office Supplies,406.6
16/1/2017,Furniture,27.92
16/1/2017,Furniture,399.67199999999997
26/11/2016,Office Supplies,3.7439999999999998
7/11/2015,Furniture,715.2
14/12/2017,Technology,159.8
14/12/2017,Technology,44.75
13/9/2014,Furniture,340.116
7/12/2014,Office Supplies,105.52
7/9/2017,Technology,13.48
7/10/2017,Office Supplies,85.52
5/9/2015,Furniture,6.16
5/9/2015,Office Supplies,36.84
30/3/2014,Office Supplies,15.84
30/3/2014,Office Supplies,44.4
5/5/2017,Office Supplies,21.24
5/5/2017,Office Supplies,9.552
5/5/2017,Furniture,89.991
30/4/2017,Office Supplies,163.96
8/9/2014,Office Supplies,17.904
8/9/2014,Furniture,966.7
8/9/2014,Office Supplies,182.112
20/6/2017,Office Supplies,4.4639999999999995
26/12/2015,Furniture,51.588
15/8/2017,Office Supplies,50.4
4/3/2017,Office Supplies,89.568
27/7/2017,Furniture,14.89
27/7/2017,Technology,543.92
23/9/2016,Office Supplies,4.08
23/9/2016,Office Supplies,18.9
30/5/2016,Furniture,2275.5
30/5/2016,Technology,1979.7
30/5/2016,Office Supplies,62.1
16/11/2014,Furniture,37.296
21/9/2014,Furniture,8.544
21/2/2016,Furniture,68.95
21/2/2016,Office Supplies,296.37
21/2/2016,Technology,39.98
19/11/2017,Furniture,191.058
19/11/2017,Office Supplies,13.04
19/11/2017,Office Supplies,1525.1879999999999
21/8/2016,Office Supplies,9.216000000000001
21/8/2016,Office Supplies,28.048000000000002
30/4/2017,Furniture,64.96
30/4/2017,Office Supplies,30.56
2/5/2016,Furniture,187.05599999999998
2/10/2017,Furniture,11.808
2/10/2017,Furniture,9.656
2/10/2017,Office Supplies,20.736
2/10/2017,Office Supplies,27.36
2/10/2017,Furniture,2314.116
2/10/2017,Office Supplies,34.236
2/10/2017,Furniture,19.76
18/9/2017,Office Supplies,15.96
4/12/2015,Office Supplies,16.9
4/12/2015,Furniture,25.08
17/1/2015,Office Supplies,6.68
6/1/2014,Office Supplies,19.44
5/3/2015,Technology,31.92
25/12/2016,Office Supplies,33.568000000000005
4/9/2016,Furniture,63.94
4/9/2016,Office Supplies,60.6
4/9/2016,Office Supplies,22.72
26/8/2014,Furniture,10.68
26/8/2014,Office Supplies,17.34
26/8/2014,Office Supplies,3.38
21/5/2015,Office Supplies,26.976
16/10/2017,Office Supplies,307.776
9/11/2015,Office Supplies,244.55
9/11/2015,Office Supplies,12.24
9/11/2015,Technology,13.98
9/11/2015,Technology,899.95
21/11/2014,Office Supplies,1.632
21/11/2014,Technology,267.96
11/10/2015,Technology,31.95
21/3/2017,Office Supplies,725.84
21/3/2017,Office Supplies,10.895999999999999
21/3/2017,Office Supplies,8.544
4/1/2015,Office Supplies,32.34
4/1/2015,Office Supplies,39.9
9/12/2017,Office Supplies,143.856
6/9/2016,Office Supplies,41.92
6/9/2016,Technology,329.584
3/9/2016,Office Supplies,87.28
13/5/2014,Furniture,279.45599999999996
13/5/2014,Office Supplies,8.0
29/9/2016,Office Supplies,27.24
5/8/2014,Technology,16.36
5/8/2014,Office Supplies,15.78
5/8/2014,Office Supplies,45.98
14/4/2017,Furniture,198.27200000000002
9/6/2017,Office Supplies,720.76
29/12/2016,Furniture,70.56
29/12/2016,Office Supplies,81.96
18/1/2014,Office Supplies,64.86399999999999
20/11/2016,Technology,151.192
10/6/2017,Technology,88.77600000000001
10/6/2017,Office Supplies,11.56
10/6/2017,Office Supplies,15.58
10/9/2017,Office Supplies,85.056
8/4/2017,Furniture,273.96
8/4/2017,Furniture,306.9
24/10/2015,Office Supplies,15.552
24/10/2015,Furniture,347.361
24/10/2015,Office Supplies,10.368
27/5/2017,Technology,98.16
27/5/2017,Office Supplies,31.44
5/12/2014,Office Supplies,348.48800000000006
5/12/2014,Office Supplies,172.736
14/8/2016,Office Supplies,15.54
14/8/2016,Technology,105.552
5/9/2016,Office Supplies,25.92
5/9/2016,Office Supplies,15.808
5/9/2016,Office Supplies,10.368
26/6/2017,Technology,358.2
26/6/2017,Technology,545.9159999999999
12/3/2017,Office Supplies,40.41
18/2/2017,Technology,167.976
18/2/2017,Technology,109.53
18/2/2017,Office Supplies,9.82
10/11/2017,Office Supplies,26.351999999999997
19/11/2014,Office Supplies,22.5
19/11/2014,Office Supplies,9.96
19/11/2014,Office Supplies,213.08
19/11/2014,Furniture,1025.88
18/11/2014,Office Supplies,21.98
24/9/2016,Furniture,63.2
20/11/2016,Office Supplies,39.0
27/9/2016,Office Supplies,2.907
9/4/2016,Furniture,556.665
21/9/2017,Technology,71.98
21/9/2017,Technology,79.98
24/8/2017,Office Supplies,24.671999999999997
24/8/2017,Office Supplies,3.7439999999999998
22/2/2016,Technology,445.96
22/2/2016,Technology,36.24
22/2/2016,Office Supplies,10.65
8/12/2017,Office Supplies,87.92
8/12/2017,Office Supplies,22.424
8/12/2017,Office Supplies,90.48
8/12/2017,Office Supplies,42.76
18/9/2017,Office Supplies,10.08
18/9/2017,Technology,101.34
11/9/2016,Technology,224.75
23/9/2017,Office Supplies,73.176
23/9/2017,Office Supplies,20.736
23/9/2017,Technology,39.984
6/10/2014,Office Supplies,15.36
23/10/2015,Office Supplies,36.288000000000004
23/10/2015,Technology,150.384
31/3/2016,Technology,280.782
31/3/2016,Technology,31.984
29/12/2016,Office Supplies,11.232000000000001
3/11/2017,Office Supplies,26.4
20/1/2017,Office Supplies,3.52
3/12/2016,Technology,1649.95
3/12/2016,Furniture,111.9
14/6/2016,Furniture,599.165
2/9/2016,Office Supplies,46.53
5/9/2014,Furniture,31.984
21/10/2017,Office Supplies,161.56799999999998
21/10/2017,Office Supplies,4.064
21/10/2017,Office Supplies,6.216
25/4/2017,Office Supplies,8.896
19/10/2015,Office Supplies,1640.7
19/10/2015,Technology,270.0
5/7/2014,Furniture,19.52
5/7/2014,Office Supplies,9.81
5/7/2014,Furniture,213.21599999999998
4/4/2016,Office Supplies,588.784
13/11/2017,Office Supplies,2.064
9/9/2017,Office Supplies,6.367999999999999
17/4/2015,Technology,99.6
17/4/2015,Office Supplies,62.29600000000001
17/4/2015,Office Supplies,10.71
25/7/2016,Office Supplies,20.936
26/8/2016,Technology,33.0
26/8/2016,Technology,249.95
12/9/2014,Office Supplies,357.93
12/9/2014,Technology,57.4
12/9/2014,Office Supplies,331.96
12/9/2014,Furniture,40.56
22/7/2016,Office Supplies,86.2
19/5/2017,Office Supplies,38.016
28/4/2017,Office Supplies,8.384
28/4/2017,Office Supplies,6.848
29/12/2017,Office Supplies,19.6
29/12/2017,Furniture,68.46
4/9/2017,Office Supplies,13.344000000000001
4/9/2017,Furniture,1478.2720000000002
21/3/2014,Office Supplies,16.272000000000002
28/9/2017,Furniture,9.24
19/1/2014,Office Supplies,32.34
19/1/2014,Office Supplies,56.06399999999999
19/1/2014,Office Supplies,108.72
19/1/2014,Furniture,181.47
14/2/2014,Office Supplies,16.176
9/6/2016,Furniture,122.352
26/9/2014,Furniture,585.552
26/9/2014,Office Supplies,19.44
30/5/2016,Office Supplies,123.92
19/12/2017,Furniture,13.36
19/12/2017,Office Supplies,78.256
19/12/2017,Furniture,102.01799999999999
26/12/2017,Office Supplies,750.68
15/6/2017,Office Supplies,44.4
15/6/2017,Office Supplies,84.55
15/6/2017,Office Supplies,17.94
20/11/2016,Office Supplies,128.4
31/3/2014,Office Supplies,1.869
8/10/2017,Technology,103.19200000000001
8/10/2017,Technology,36.0
8/10/2017,Technology,239.96
8/10/2017,Office Supplies,40.68
30/1/2017,Furniture,419.13599999999997
12/12/2014,Office Supplies,23.471999999999998
24/10/2015,Office Supplies,3.592
1/4/2017,Technology,23.976
1/4/2017,Office Supplies,6.263999999999999
1/4/2017,Office Supplies,20.808000000000003
1/4/2017,Furniture,218.352
26/1/2017,Office Supplies,18.16
28/11/2014,Office Supplies,7.36
28/11/2014,Office Supplies,41.4
28/11/2014,Furniture,411.332
4/9/2015,Office Supplies,7.656000000000001
12/6/2017,Technology,63.92
15/7/2017,Office Supplies,6.56
15/7/2017,Office Supplies,7.83
15/7/2017,Technology,41.9
15/7/2017,Furniture,664.1460000000001
15/7/2017,Office Supplies,8.96
2/11/2017,Furniture,3.312
2/11/2017,Office Supplies,20.136
2/11/2017,Office Supplies,8.856
2/11/2017,Technology,859.2
8/10/2016,Office Supplies,61.96
8/4/2016,Office Supplies,17.92
8/10/2015,Furniture,145.9
15/5/2017,Office Supplies,56.70399999999999
15/5/2017,Technology,11.12
24/2/2014,Office Supplies,32.896
24/2/2014,Office Supplies,22.776
30/5/2015,Technology,239.97
30/5/2015,Office Supplies,160.32
30/5/2015,Technology,128.85
18/11/2016,Technology,1319.96
4/12/2017,Furniture,239.96
4/12/2017,Furniture,54.768
4/12/2017,Office Supplies,13.392000000000001
4/12/2017,Office Supplies,23.92
4/12/2017,Technology,255.968
5/6/2016,Office Supplies,21.552
5/6/2016,Office Supplies,58.24
10/12/2016,Office Supplies,80.28
30/4/2017,Office Supplies,9.78
24/4/2017,Office Supplies,1.81
8/5/2015,Office Supplies,37.94
31/3/2015,Technology,79.96
6/8/2017,Office Supplies,115.296
2/12/2017,Technology,2479.96
6/6/2016,Technology,179.94
6/6/2016,Technology,26.85
6/6/2016,Technology,323.37
6/6/2016,Office Supplies,59.94
6/6/2016,Office Supplies,64.14
6/6/2016,Office Supplies,11.67
6/6/2016,Office Supplies,12.96
13/4/2015,Office Supplies,17.43
22/5/2017,Furniture,181.986
22/5/2017,Office Supplies,1.5919999999999999
22/5/2017,Office Supplies,22.344
19/12/2016,Furniture,455.97
19/12/2016,Office Supplies,10.44
19/12/2016,Office Supplies,5.2139999999999995
22/9/2017,Office Supplies,67.4
7/9/2017,Furniture,25.16
7/9/2017,Technology,126.56
28/11/2014,Office Supplies,43.68
28/11/2014,Technology,139.93
12/11/2014,Office Supplies,2.6719999999999997
12/11/2014,Office Supplies,16.656
12/11/2014,Technology,79.512
12/11/2014,Office Supplies,36.288000000000004
12/11/2014,Furniture,67.9932
2/10/2017,Furniture,10.16
14/12/2015,Furniture,6.16
14/12/2015,Office Supplies,56.3
6/12/2015,Office Supplies,6.48
6/12/2015,Office Supplies,1325.85
6/12/2015,Office Supplies,14.94
31/3/2017,Office Supplies,34.54
31/3/2017,Technology,2999.95
31/3/2017,Office Supplies,64.12
13/3/2017,Office Supplies,19.456
13/3/2017,Technology,209.986
13/3/2017,Office Supplies,29.76
13/3/2017,Furniture,89.76799999999999
13/3/2017,Technology,959.9839999999999
13/3/2017,Office Supplies,15.552
13/3/2017,Technology,34.36
5/12/2014,Office Supplies,98.376
5/12/2014,Office Supplies,29.94
5/12/2014,Office Supplies,17.472
5/12/2014,Technology,36.738
5/12/2014,Technology,179.94
12/12/2016,Furniture,383.64
12/12/2016,Office Supplies,56.52
9/9/2017,Office Supplies,6.56
9/9/2017,Furniture,243.92
9/9/2017,Office Supplies,47.52
4/10/2017,Furniture,19.98
9/5/2016,Office Supplies,8.0
15/12/2014,Furniture,6.16
30/11/2017,Office Supplies,83.56
30/11/2017,Technology,546.06
30/11/2017,Office Supplies,269.49
19/3/2015,Office Supplies,10.9
19/7/2014,Office Supplies,6.096
8/12/2016,Office Supplies,34.05
8/12/2016,Office Supplies,352.38
13/10/2014,Furniture,245.98
13/10/2014,Office Supplies,18.94
19/11/2017,Office Supplies,59.913000000000004
24/9/2017,Technology,391.98
24/9/2017,Technology,437.85
25/9/2015,Office Supplies,68.62
13/2/2017,Office Supplies,25.02
13/2/2017,Office Supplies,10.71
3/10/2014,Office Supplies,55.983999999999995
3/10/2014,Office Supplies,14.48
3/10/2014,Technology,142.488
27/8/2016,Office Supplies,14.16
27/8/2016,Office Supplies,79.92
3/12/2015,Office Supplies,590.352
20/9/2016,Furniture,17.088
20/9/2016,Furniture,98.39200000000001
25/3/2017,Office Supplies,11.05
6/12/2015,Office Supplies,7.78
31/8/2017,Technology,659.9
5/10/2015,Technology,53.04
18/8/2017,Technology,843.9
18/8/2017,Technology,1496.16
2/2/2016,Office Supplies,117.96
23/8/2016,Office Supplies,21.3
23/8/2016,Office Supplies,1040.8
23/8/2016,Office Supplies,29.34
30/6/2017,Furniture,19.52
18/9/2015,Office Supplies,443.92
25/9/2016,Technology,499.95
25/9/2016,Office Supplies,3.04
25/9/2016,Furniture,201.96
25/9/2016,Furniture,68.64
24/10/2016,Technology,100.0
24/10/2016,Technology,359.98
29/9/2014,Furniture,6.16
29/9/2014,Furniture,2348.82
26/6/2017,Office Supplies,13.872
26/6/2017,Furniture,273.552
21/8/2016,Furniture,815.2919999999999
11/2/2014,Technology,234.45
11/2/2014,Furniture,1256.22
11/2/2014,Office Supplies,17.46
23/9/2016,Office Supplies,10.527999999999999
5/12/2015,Office Supplies,152.8
3/9/2017,Office Supplies,82.56
3/9/2017,Technology,284.97
26/3/2017,Furniture,60.84
21/12/2014,Furniture,1325.76
21/12/2014,Furniture,572.16
23/9/2014,Office Supplies,28.8
2/4/2017,Office Supplies,11.12
1/4/2016,Furniture,7.04
15/5/2015,Office Supplies,17.94
23/3/2017,Office Supplies,34.76
14/4/2017,Furniture,74.45
4/1/2015,Furniture,192.22
2/11/2017,Office Supplies,19.44
17/7/2017,Office Supplies,32.4
17/7/2017,Office Supplies,57.9
17/7/2017,Office Supplies,10.56
17/7/2017,Furniture,1194.165
6/10/2017,Office Supplies,40.99
4/11/2014,Office Supplies,2.94
18/12/2016,Office Supplies,45.24
18/12/2016,Office Supplies,18.688
18/12/2016,Office Supplies,11.648
18/12/2016,Technology,112.77600000000001
18/12/2016,Furniture,377.45
18/12/2016,Office Supplies,15.936
18/12/2016,Technology,28.68
24/9/2016,Furniture,21.44
24/9/2016,Office Supplies,511.056
21/7/2016,Office Supplies,18.656
21/7/2016,Office Supplies,11.088
21/7/2016,Office Supplies,66.688
21/7/2016,Office Supplies,99.488
11/6/2016,Office Supplies,14.62
11/6/2016,Office Supplies,53.983999999999995
11/6/2016,Technology,389.97
9/6/2015,Furniture,355.36
9/6/2015,Technology,140.376
27/10/2017,Office Supplies,15.84
27/10/2017,Office Supplies,8.448
22/1/2016,Office Supplies,12.96
28/5/2014,Technology,57.408
28/5/2014,Technology,27.6
29/12/2014,Furniture,38.976
28/7/2016,Office Supplies,20.44
28/7/2016,Office Supplies,109.92
24/9/2016,Office Supplies,6.38
24/9/2016,Office Supplies,6.48
2/4/2014,Office Supplies,15.84
2/4/2014,Technology,1049.93
2/4/2014,Office Supplies,154.9
5/11/2015,Office Supplies,98.352
28/7/2014,Office Supplies,14.32
28/7/2014,Furniture,129.888
28/7/2014,Office Supplies,48.943999999999996
26/12/2015,Furniture,275.058
10/12/2015,Office Supplies,27.36
10/12/2015,Office Supplies,44.75
10/12/2015,Technology,134.99
10/12/2015,Office Supplies,26.4
10/12/2015,Furniture,542.94
5/5/2016,Furniture,71.08800000000001
14/10/2017,Office Supplies,27.396
14/10/2017,Office Supplies,13.456
5/11/2016,Office Supplies,11.84
3/11/2017,Office Supplies,35.88
24/11/2016,Office Supplies,40.751999999999995
24/11/2016,Technology,139.96
14/12/2014,Office Supplies,2.6239999999999997
14/12/2014,Furniture,136.53
14/12/2014,Technology,263.96
3/11/2014,Office Supplies,11.64
22/9/2017,Office Supplies,40.176
8/5/2015,Furniture,79.44
8/5/2015,Office Supplies,357.93
8/5/2015,Furniture,127.764
8/5/2015,Technology,2799.9440000000004
8/5/2015,Office Supplies,19.44
31/7/2017,Technology,36.792
1/3/2014,Technology,5.94
25/9/2017,Office Supplies,177.55
9/10/2015,Technology,619.95
9/10/2015,Technology,29.16
9/10/2015,Office Supplies,57.96
9/10/2015,Office Supplies,29.403000000000002
29/3/2017,Office Supplies,81.4
14/11/2015,Office Supplies,8.72
14/11/2015,Technology,91.176
14/11/2015,Technology,159.968
26/9/2016,Office Supplies,12.96
22/9/2014,Office Supplies,331.536
25/9/2015,Technology,899.91
4/5/2015,Technology,946.3439999999999
8/12/2017,Technology,178.11
8/12/2017,Office Supplies,1089.75
8/12/2017,Office Supplies,61.06
8/12/2017,Furniture,459.92
8/12/2017,Office Supplies,27.52
29/6/2017,Furniture,638.82
29/6/2017,Office Supplies,30.69
29/6/2017,Furniture,25.16
29/6/2014,Office Supplies,13.92
20/1/2014,Office Supplies,19.36
20/1/2014,Furniture,19.3
31/12/2016,Office Supplies,38.376
28/3/2017,Office Supplies,12.96
28/3/2017,Furniture,26.48
28/3/2017,Technology,532.72
28/3/2017,Office Supplies,26.72
28/3/2017,Office Supplies,20.04
28/3/2017,Office Supplies,795.48
28/3/2017,Furniture,21.56
8/12/2016,Technology,249.584
8/12/2016,Technology,68.112
8/12/2016,Technology,16.56
18/11/2017,Technology,74.95
30/5/2014,Furniture,355.455
22/1/2016,Office Supplies,44.4
22/1/2016,Office Supplies,20.65
3/2/2016,Furniture,866.4
29/3/2015,Office Supplies,5.56
14/10/2014,Office Supplies,3.16
14/10/2014,Technology,1999.96
11/8/2015,Furniture,46.152
22/11/2015,Technology,32.985
30/12/2016,Office Supplies,481.32
30/12/2016,Office Supplies,6.3839999999999995
12/8/2017,Office Supplies,542.94
12/8/2017,Furniture,54.92
3/11/2015,Furniture,1448.82
10/9/2015,Office Supplies,353.88
8/11/2014,Technology,333.57599999999996
8/10/2016,Office Supplies,60.144
8/9/2017,Technology,85.2
25/2/2015,Office Supplies,3.15
25/2/2015,Office Supplies,22.72
24/9/2015,Furniture,14.91
24/9/2015,Office Supplies,1158.12
26/11/2015,Technology,599.99
31/8/2016,Office Supplies,23.968000000000004
12/4/2016,Furniture,638.288
12/4/2016,Office Supplies,13.208
4/12/2016,Office Supplies,15.527999999999999
4/12/2016,Office Supplies,104.85
11/11/2014,Office Supplies,30.48
11/11/2014,Furniture,112.648
2/4/2015,Technology,71.976
12/12/2015,Office Supplies,2.21
12/12/2015,Office Supplies,15.52
12/12/2015,Office Supplies,36.44
2/10/2017,Furniture,217.764
2/10/2017,Office Supplies,39.071999999999996
2/10/2017,Office Supplies,22.638
2/10/2017,Office Supplies,95.14399999999999
10/4/2017,Furniture,12.32
10/4/2017,Office Supplies,4.419
29/9/2017,Office Supplies,35.0
29/9/2017,Furniture,72.78399999999999
29/9/2017,Office Supplies,97.84
29/9/2017,Furniture,51.75
29/9/2017,Office Supplies,46.672
29/9/2014,Office Supplies,1395.54
29/9/2014,Furniture,117.36
29/9/2014,Office Supplies,18.9
29/9/2014,Office Supplies,77.52
20/8/2014,Furniture,421.37199999999996
11/7/2014,Technology,575.9680000000001
11/7/2014,Office Supplies,10.368
22/3/2015,Technology,15.984000000000002
12/5/2017,Office Supplies,10.272
13/11/2017,Office Supplies,61.792
13/11/2017,Furniture,205.9992
4/9/2016,Office Supplies,12.192
4/9/2016,Office Supplies,87.16799999999999
4/9/2016,Office Supplies,31.744
6/2/2016,Furniture,132.224
22/3/2015,Office Supplies,105.52
22/3/2015,Furniture,91.96
22/3/2015,Technology,1487.976
2/7/2015,Office Supplies,19.44
15/6/2015,Technology,11.672
26/11/2014,Technology,279.96
26/11/2014,Office Supplies,12.912
26/11/2014,Office Supplies,17.088
26/11/2014,Office Supplies,93.15
26/11/2014,Office Supplies,11.52
12/5/2017,Office Supplies,238.62
12/5/2017,Office Supplies,7.77
12/5/2017,Furniture,285.48
12/5/2017,Office Supplies,19.168
2/5/2014,Office Supplies,26.136
3/9/2017,Office Supplies,419.4
3/9/2017,Furniture,90.801
3/9/2017,Furniture,181.764
3/9/2017,Office Supplies,5.56
3/12/2016,Furniture,581.96
3/12/2016,Furniture,29.98
18/7/2015,Technology,519.96
21/7/2016,Office Supplies,6.263999999999999
21/7/2016,Furniture,363.92
9/6/2015,Office Supplies,64.2
9/6/2015,Office Supplies,38.52
9/6/2015,Technology,72.6
27/11/2017,Technology,57.568000000000005
27/3/2015,Office Supplies,83.7
22/9/2015,Office Supplies,32.4
22/9/2015,Furniture,47.98
17/11/2015,Technology,415.968
17/11/2015,Office Supplies,304.9
17/11/2015,Furniture,80.96
17/11/2015,Office Supplies,777.21
17/11/2015,Office Supplies,32.4
17/11/2015,Furniture,225.56799999999998
17/11/2015,Furniture,36.6
10/11/2015,Office Supplies,715.64
